Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Total Sets,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Stress Change,Stress Start,Stress End,Avg Stress,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Cycling,2020-06-23 17:27:20,false,"Athens Cycling","4.90","288","00:19:51","145","165","2.4","--","--","14.8","21.1","25","32","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","19:51.31","1","0.0","--","--","--","--","--","--","--","00:19:42","00:22:10","600","626"
Running,2020-06-23 06:42:48,false,"Athens Running","6.09","710","00:44:44","164","189","3.5","154","222","7:21","4:56","21","17","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.30","17","0.0","--","--","--","--","--","--","--","00:44:36","00:51:31","719","736"
Running,2020-06-21 06:37:38,false,"Athens Running","10.01","1,314","01:15:03","170","181","4.9","151","162","7:30","6:37","627","585","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.65","11","0.0","--","--","--","--","--","--","--","01:15:00","01:15:32","633","741"
Cycling,2020-06-20 09:06:40,false,"Athens Cycling","8.28","514","00:34:34","149","168","2.9","--","--","14.4","22.8","64","70","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","14:03.27","2","0.0","--","--","--","--","--","--","--","00:34:21","00:38:10","600","636"
Running,2020-06-19 06:27:12,false,"Athens Running","6.23","775","00:43:43","171","183","4.2","154","173","7:01","5:36","424","389","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:18.96","7","0.0","--","--","--","--","--","--","--","00:43:33","00:46:57","632","741"
Running,2020-06-18 06:44:17,false,"Athens Running","5.00","556","00:34:54","162","181","3.1","158","196","6:59","4:46","117","112","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:03.16","15","0.0","--","--","--","--","--","--","--","00:34:46","00:40:56","719","737"
Cycling,2020-06-17 17:40:19,false,"Athens Cycling","8.25","484","00:34:15","146","169","2.7","--","--","14.5","22.2","51","52","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","14:33.48","2","0.0","--","--","--","--","--","--","--","00:33:38","00:37:24","600","630"
Running,2020-06-16 06:28:39,false,"Athens Running","5.01","603","00:34:28","170","180","3.7","157","174","6:53","4:40","304","320","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.31","6","0.0","--","--","--","--","--","--","--","00:34:27","00:34:28","624","741"
Running,2020-06-14 06:52:19,false,"Athens Running","12.30","1,557","01:30:28","169","177","5.0","152","178","7:21","4:51","695","649","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:04.16","13","0.0","--","--","--","--","--","--","--","01:30:23","01:31:00","581","781"
Cycling,2020-06-13 09:23:36,false,"Athens Cycling","8.29","488","00:34:45","144","173","2.6","--","--","14.3","22.7","42","49","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","14:02.21","2","0.0","--","--","--","--","--","--","--","00:34:45","00:36:41","600","632"
Running,2020-06-12 06:36:16,false,"Athens Running","6.22","779","00:43:40","172","183","4.2","157","167","7:01","6:01","401","380","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:23.07","7","0.0","--","--","--","--","--","--","--","00:43:39","00:43:45","636","741"
Running,2020-06-11 06:59:18,false,"Athens Running","3.28","389","00:24:02","162","182","3.0","150","190","7:20","4:15","29","24","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.23","15","0.0","--","--","--","--","--","--","--","00:23:57","00:26:48","719","735"
Running,2020-06-10 06:56:29,false,"Athens Running","3.27","391","00:22:50","168","181","3.2","159","169","6:59","6:26","131","41","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:49.60","4","0.0","--","--","--","--","--","--","--","00:22:49","00:22:50","632","741"
Running,2020-06-09 17:11:32,false,"Athens Running","2.01","235","00:13:48","167","179","2.7","154","170","6:52","6:04","221","187","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.92","3","0.0","--","--","--","--","--","--","--","00:13:48","00:13:50","630","736"
Running,2020-06-09 06:50:23,false,"Athens Running","5.16","596","00:36:28","166","184","3.4","155","181","7:04","4:59","101","114","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:28.77","14","0.0","--","--","--","--","--","--","--","00:36:20","00:40:58","719","736"
Cycling,2020-06-08 17:55:47,false,"Athens Cycling","8.42","477","00:35:23","143","163","2.6","--","--","14.3","22.1","70","78","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","14:23.71","2","0.0","--","--","--","--","--","--","--","00:35:21","00:38:31","600","640"
Running,2020-06-07 06:50:39,false,"Athens Running","13.12","1,634","01:36:51","169","178","5.0","153","171","7:23","6:11","665","632","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:41.07","14","0.0","--","--","--","--","--","--","--","01:36:45","01:38:28","581","781"
Running,2020-06-05 06:44:53,false,"Athens Running","7.01","911","00:51:27","174","184","4.5","156","194","7:20","6:18","420","379","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.74","8","0.0","--","--","--","--","--","--","--","00:51:24","00:52:18","632","741"
Running,2020-06-04 07:03:59,false,"Athens Running","5.33","649","00:38:54","168","195","3.7","159","192","7:18","4:55","145","153","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:04.46","17","0.0","--","--","--","--","--","--","--","00:38:46","00:41:21","719","736"
Cycling,2020-06-02 17:24:48,false,"Athens Cycling","5.04","311","00:22:21","141","163","2.3","--","--","13.5","22.2","25","31","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:10.49","2","0.0","--","--","--","--","--","--","--","00:22:17","00:22:36","600","639"
Running,2020-06-02 06:45:22,false,"Athens Running","4.57","540","00:32:43","166","185","3.4","156","184","7:10","5:18","121","134","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:09.87","12","0.0","--","--","--","--","--","--","--","00:32:41","00:32:44","719","738"
Cycling,2020-06-01 17:42:41,false,"Athens Cycling","8.31","450","00:38:19","134","148","2.2","--","--","13.0","18.5","39","310","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","15:30.55","2","0.0","--","--","--","--","--","--","--","00:38:10","00:40:19","600","873"
Strength Training,2020-06-01 12:55:00,false,"Body weight Benchmark","0.00","63","00:10:00","--","--","--","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","150","12","0:00","0.0","0:00","No","00:00.00","1","0.0","--","--","--","--","--","--","--","00:00:00","00:10:00","--","--"
Running,2020-06-01 06:46:08,false,"Athens Running","4.01","465","00:26:58","170","180","3.4","157","173","6:44","5:41","192","111","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.13","5","0.0","--","--","--","--","--","--","--","00:26:58","00:26:58","632","741"
Running,2020-05-31 07:34:37,false,"Athens Running","10.01","1,287","01:14:19","170","181","4.9","153","166","7:26","6:10","721","678","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.69","11","0.0","--","--","--","--","--","--","--","01:14:15","01:16:38","633","741"
Running,2020-05-29 07:12:48,false,"Athens Running","3.12","354","00:20:29","169","183","3.2","155","170","6:34","5:48","108","18","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:45.90","4","0.0","--","--","--","--","--","--","--","00:20:25","00:20:37","628","741"
Running,2020-05-28 06:53:13,false,"Athens Running","6.27","787","00:46:20","167","178","4.0","155","184","7:24","5:25","404","325","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:38.32","7","0.0","--","--","--","--","--","--","--","00:46:17","00:46:28","635","741"
Running,2020-05-27 06:42:06,false,"Athens Running","4.66","543","00:33:23","166","183","3.4","158","186","7:10","4:15","82","89","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.63","17","0.0","--","--","--","--","--","--","--","00:33:20","00:33:23","719","738"
Running,2020-05-26 06:59:32,false,"Athens Running","5.05","625","00:36:36","169","182","3.8","157","189","7:15","3:44","292","217","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:14.61","6","0.0","--","--","--","--","--","--","--","00:36:31","00:36:47","637","741"
Running,2020-05-24 07:06:18,false,"Athens Running","12.01","1,512","01:30:00","171","181","5.0","152","184","7:30","4:54","684","643","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.45","13","0.0","--","--","--","--","--","--","--","01:29:52","01:36:18","581","781"
Running,2020-05-23 09:32:59,false,"Athens Running","2.14","226","00:13:55","163","177","2.7","162","189","6:30","4:51","--","2","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:10.62","3","0.0","--","--","--","--","--","--","--","00:13:50","00:16:05","657","663"
Running,2020-05-22 06:33:56,false,"Athens Running","6.02","767","00:43:18","174","185","4.3","159","174","7:12","6:26","389","306","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:07.57","7","0.0","--","--","--","--","--","--","--","00:43:15","00:43:18","636","741"
Cycling,2020-05-21 17:28:13,false,"Athens Cycling","2.84","179","00:14:41","132","148","1.4","--","--","11.6","18.2","9","14","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.00","1","0.0","--","--","--","--","--","--","--","00:14:25","00:15:05","600","614"
Running,2020-05-21 06:45:20,false,"Athens Running","3.01","340","00:20:59","165","185","3.1","161","192","6:59","4:55","58","66","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:37.91","16","0.0","--","--","--","--","--","--","--","00:20:57","00:20:59","719","738"
Running,2020-05-20 14:05:03,false,"Athens Running","3.26","366","00:21:45","170","182","3.2","161","174","6:40","5:40","115","33","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:48.10","4","0.0","--","--","--","--","--","--","--","00:21:44","00:21:46","634","741"
Running,2020-05-19 16:27:16,false,"Athens Running","1.53","158","00:10:45","153","177","2.3","151","170","7:02","6:09","163","171","1.51","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:49.37","2","0.0","--","--","--","--","--","--","--","00:10:21","00:17:51","634","735"
Running,2020-05-19 07:05:53,false,"Athens Running","4.01","471","00:27:40","172","184","3.6","157","169","6:54","5:51","255","227","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.93","5","0.0","--","--","--","--","--","--","--","00:27:40","00:27:59","634","741"
Running,2020-05-17 06:56:05,false,"Athens Running","12.00","1,457","01:29:35","168","177","4.8","155","184","7:28","6:00","655","614","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.08","13","0.0","--","--","--","--","--","--","--","01:29:27","01:29:35","581","781"
Running,2020-05-16 09:42:20,false,"Athens Running","2.01","202","00:13:05","161","182","2.6","162","199","6:31","4:21","152","131","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.26","3","0.0","--","--","--","--","--","--","--","00:12:56","00:14:20","640","663"
Running,2020-05-15 06:45:58,false,"Athens Running","4.40","519","00:32:21","169","186","3.7","156","192","7:21","4:33","142","145","1.38","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:34.30","20","0.0","--","--","--","--","--","--","--","00:32:17","00:33:05","719","740"
Running,2020-05-13 06:23:33,false,"Athens Running","5.01","594","00:36:31","167","178","3.8","155","174","7:18","6:22","310","279","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.84","6","0.0","--","--","--","--","--","--","--","00:36:30","00:36:31","634","741"
Cycling,2020-05-12 17:38:21,false,"Athens Cycling","4.98","306","00:21:55","146","159","2.5","--","--","13.6","20.6","25","26","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.00","1","0.0","--","--","--","--","--","--","--","00:21:53","00:21:55","600","630"
Running,2020-05-12 06:34:02,false,"Athens Running","4.20","460","00:30:13","163","184","3.4","157","194","7:12","4:21","80","78","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.14","21","0.0","--","--","--","--","--","--","--","00:30:09","00:33:34","719","736"
Running,2020-05-11 06:24:20,false,"Athens Running","5.00","554","00:35:23","164","181","3.6","156","180","7:04","5:58","239","226","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.86","6","0.0","--","--","--","--","--","--","--","00:35:22","00:35:23","631","741"
Running,2020-05-09 07:08:12,false,"Athens Running","10.01","1,090","01:15:52","160","177","4.0","153","172","7:35","5:53","610","589","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.03","11","0.0","--","--","--","--","--","--","--","01:15:50","01:15:52","632","741"
Running,2020-05-08 06:32:08,false,"Athens Running","3.11","355","00:22:21","167","180","3.3","156","169","7:11","6:06","165","75","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:49.80","4","0.0","--","--","--","--","--","--","--","00:22:19","00:24:48","636","741"
Running,2020-05-07 06:45:24,false,"Athens Running","3.67","396","00:25:57","165","183","3.3","155","184","7:04","4:52","89","102","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.09","13","0.0","--","--","--","--","--","--","--","00:25:55","00:25:57","719","735"
Running,2020-05-06 06:22:24,false,"Athens Running","5.00","593","00:36:41","171","186","4.0","153","170","7:20","6:05","313","290","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.54","6","0.0","--","--","--","--","--","--","--","00:36:41","00:36:41","634","741"
Running,2020-05-05 06:47:13,false,"Athens Running","3.92","485","00:29:51","173","191","3.9","145","178","7:36","5:02","88","90","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:15.06","13","0.0","--","--","--","--","--","--","--","00:29:34","00:29:51","719","737"
Running,2020-05-03 07:03:20,false,"Athens Running","8.01","962","01:01:12","169","181","4.6","148","158","7:39","6:51","506","463","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.85","9","0.0","--","--","--","--","--","--","--","01:01:11","01:01:12","630","741"
Running,2020-05-02 10:52:19,false,"Athens Running","1.42","146","00:09:48.3","160","171","2.3","153","201","6:54","3:57","49","45","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:52.34","2","0.0","--","--","--","--","--","--","--","00:09:43.0","00:11:29","640","663"
Running,2020-05-01 06:29:35,false,"Athens Running","3.70","426","00:27:43","163","181","3.6","151","181","7:29","5:40","167","99","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:06.22","4","0.0","--","--","--","--","--","--","--","00:27:30","00:31:07","633","741"
Running,2020-04-30 06:41:09,false,"Athens Running","5.01","641","00:36:19","182","194","5.0","151","172","7:15","6:14","347","255","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.18","6","0.0","--","--","--","--","--","--","--","00:36:17","00:36:19","625","741"
Running,2020-04-29 06:38:21,false,"Athens Running","3.11","350","00:20:29","178","192","3.9","154","167","6:35","5:56","114","21","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:46.16","4","0.0","--","--","--","--","--","--","--","00:20:29","00:20:29","633","741"
Running,2020-04-28 18:30:03,false,"Athens Running","1.20","136","00:08:25.2","169","186","2.6","152","224","6:59","1:40","134","73","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:27.61","2","0.0","--","--","--","--","--","--","--","00:08:24.6","00:08:25.2","633","735"
Cycling,2020-04-28 17:33:54,false,"Athens Cycling","5.08","333","00:23:11","154","173","3.2","--","--","13.2","20.2","24","24","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:30.65","2","0.0","--","--","--","--","--","--","--","00:22:45","00:25:19","600","626"
Running,2020-04-28 06:57:05,false,"Athens Running","1.19","134","00:08:31.3","166","181","2.5","152","167","7:09","6:10","139","75","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:25.55","2","0.0","--","--","--","--","--","--","--","00:08:24.6","00:08:31.3","631","736"
Strength Training,2020-04-27 09:54:00,false,"Strength","0.00","182","00:14:58","139","163","2.3","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","114","13","0:00","0.0","0:00","No","00:00.00","1","0.0","--","--","--","--","--","--","--","00:06:06.6","00:15:05","--","--"
Cycling,2020-04-26 09:00:48,false,"Athens Cycling","8.01","396","00:36:33","138","164","3.0","--","--","13.2","20.4","257","265","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","12:55.69","2","0.0","--","--","--","--","--","--","--","00:35:27","00:39:46","600","822"
Strength Training,2020-04-16 16:12:12,false,"Strength","0.00","145","00:13:23","133","148","2.0","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","135","9","0:00","0.0","0:00","No","00:00.00","1","0.0","--","--","--","--","--","--","--","00:05:43.5","00:13:23","--","--"
Breathwork,2020-04-16 09:08:24,false,"Relax and Focus","0.00","--","00:03:00.1","73","78","0.0","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.14","52","0.0","4","4","5","5","73","78","--","00:00:00","00:03:00.1","--","--"
Running,2020-04-16 05:59:11,false,"Athens Running","4.00","445","00:29:49","162","175","3.7","156","174","7:27","6:28","177","147","1.38","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.76","5","0.0","--","--","--","--","--","--","--","00:29:47","00:29:49","634","741"
